Date,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
2024-05-31,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.18999999999999995,-0.040000000000000036,0.9699999999999998,-1.3000000000000003,-0.26000000000000023,0.8200000000000003,-0.010000000000000009,0.0,0.3299999999999992,0.22999999999999954,0.0,0.020000000000000018,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-06-28,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.31000000000000005,-0.040000000000000036,0.9699999999999998,0.0,-0.26000000000000023,0.8200000000000003,0.15000000000000002,0.0,0.3299999999999992,0.22999999999999954,0.0,0.020000000000000018,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-07-31,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.31000000000000005,-0.040000000000000036,0.9699999999999998,0.0,0.0,0.8200000000000003,0.15000000000000002,0.0,0.3299999999999992,0.22999999999999954,0.0,0.020000000000000018,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-08-30,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.31000000000000005,-0.040000000000000036,0.9699999999999998,0.0,0.0,0.8200000000000003,0.15000000000000002,0.0,0.0,0.22999999999999954,0.0,0.020000000000000018,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-09-30,0.13999999999999968,0.2999999999999998,1.46,0.020000000000000018,-0.9000000000000004,-0.31000000000000005,-0.040000000000000036,0.9699999999999998,0.0,0.0,0.8200000000000003,0.15000000000000002,0.0,0.0,0.22999999999999954,0.0,0.020000000000000018,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-10-31,0.13999999999999968,0.0,1.46,0.020000000000000018,-0.9000000000000004,-0.31000000000000005,-0.040000000000000036,0.9699999999999998,0.0,0.0,0.8200000000000003,0.15000000000000002,0.0,0.0,0.22999999999999954,0.0,0.020000000000000018,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-11-29,0.13999999999999968,0.0,1.46,0.020000000000000018,-0.9000000000000004,-0.31000000000000005,-0.040000000000000036,0.9699999999999998,0.0,0.0,0.8200000000000003,0.15000000000000002,0.0,0.0,0.22999999999999954,0.0,0.020000000000000018,0.0,0.3700000000000001,0.7000000000000002,-0.08999999999999986,0.1699999999999997,0.03000000000000025
2024-12-31,0.13999999999999968,0.0,0.0,0.0,0.0,-0.31000000000000005,-0.040000000000000036,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.16000000000000014,0.0,0.020000000000000018,0.0,0.0,-1.0,0.0,0.0,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,-0.31000000000000005,-0.040000000000000036,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.16000000000000014,0.0,0.020000000000000018,0.0,0.0,-1.0,0.0,0.0,0.0
2025-02-28,0.0,0.0,0.0,0.0,0.0,-0.31000000000000005,-0.040000000000000036,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.16000000000000014,0.0,0.020000000000000018,0.0,0.0,-1.0,0.0,0.0,0.0
2025-03-31,0.0,0.0,0.0,0.0,0.0,-0.31000000000000005,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.16000000000000014,0.0,0.020000000000000018,0.0,0.0,-1.0,0.0,0.0,0.0
2025-04-30,0.0,0.0,0.0,0.0,0.0,-0.31000000000000005,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.0,-0.31000000000000005,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
