,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ESG_SCORE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Start Date,42369,,,,,,,,,,,,,,,,,,,,,,
,End Date,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
,,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score,BESG Social Pillar Score
,Dates,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE,SOCIAL_SCORE
,45260,"6,4","2,57","4,85","2,54","4,19","2,99","6,56","2,29","3,03","3,98","4,76","0,73","1,46","6,06","4,66","1,99","1,35","2,72","2,12","3,76","6,31","1,86","2,96"
,45289,"6,4","2,57","6,31","2,56","3,29","2,99","6,56","3,26","3,03","3,98","5,58","0,73","1,46","6,06","4,89","1,99","1,35","2,72","2,49","4,46","6,22","2,03","2,99"
,45322,"6,54","2,57","6,31","2,56","3,29","2,99","6,56","3,26","3,03","3,98","5,58","0,73","1,46","6,06","4,89","1,99","1,35","2,72","2,49","4,46","6,22","2,03","2,99"
,45351,"6,54","2,57","6,31","2,56","3,29","2,99","6,56","3,26","3,03","3,98","5,58","0,73","1,46","6,06","4,89","1,99","1,35","2,72","2,49","4,46","6,22","2,03","2,99"
,45380,"6,54","2,57","6,31","2,56","3,29","2,99","6,52","3,26","3,03","3,98","5,58","0,73","1,46","6,06","4,89","1,99","1,35","2,72","2,49","4,46","6,22","2,03","2,99"
,45412,"6,54","2,57","6,31","2,56","3,29","2,99","6,52","3,26","3,03","3,98","5,58","0,73","1,46","6,06","4,89","1,99","1,37","2,72","2,49","4,46","6,22","2,03","2,99"
,45443,"6,54","2,57","6,31","2,56","3,29","2,99","6,52","3,26","3,03","3,98","5,58","0,73","1,46","6,06","4,89","1,99","1,37","2,72","2,49","4,46","6,22","2,03","2,99"
,45471,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","4,89","1,99","1,37","2,72","2,49","4,46","6,22","2,03","2,99"
,45504,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","4,89","1,99","1,37","2,72","2,49","4,46","6,22","2,03","2,99"
,45534,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","4,89","1,99","1,37","2,72","2,49","4,46","6,22","2,03","2,99"
,45565,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","4,89","1,99","1,37","2,72","2,49","4,46","6,22","2,03","2,99"
,45596,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","4,89","1,99","1,37","2,72","2,49","4,46","6,22","2,03","2,99"
,45625,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","4,89","1,99","1,37","2,72","2,49","4,46","6,22","2,03","2,99"
,45657,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45688,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45716,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45747,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45777,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45807,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45838,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45869,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45898,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45930,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45961,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,45989,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,46022,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
,46052,"6,54","2,57","6,31","2,56","3,29","2,68","6,52","3,26","3,03","3,98","5,58","0,88","1,46","6,06","5,05","1,99","1,37","2,72","2,49","3,46","6,22","2,03","2,99"
