,,NVDA US Equity,AVGO US Equity,TSM US Equity,GOOGL US Equity,000660 KS Equity,LRCX US Equity,6857 JP Equity,TSEM IT Equity,MSFT US Equity,LITE US Equity,AMD US Equity,FN US Equity,SNOW US Equity,MU US Equity,TSLA US Equity,9984 JP Equity,CRDO US Equity,ENR GR Equity,MPWR US Equity,2383 TT Equity,CLS CN Equity,META US Equity,AMZN US Equity
,,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score,BESG Environmental Pillar Score
,Dates,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE,ENVIRONMENTAL_SCORE
,43039,"6,52",0,"3,63","3,1","2,77","5,3","6,07",0,"6,2",0,"6,78",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,43069,"6,52",0,"3,63","3,1","2,77","5,3","6,07",0,"6,2",0,"6,78",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,0,#N/A N/A,"2,73","3,67","0,31"
,43098,"6,52",0,4,"3,36","3,71","5,3","6,07",0,"6,2",0,"6,88",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43131,"6,91",0,4,"3,36","3,71","5,3","6,07",0,"6,2",0,"6,88",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43159,"6,91",0,4,"3,36","3,71","5,3","6,07",0,"6,2",0,"6,88",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43189,"6,91",0,4,"3,36","3,71","5,3","6,19",0,"6,2",0,"6,88",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43220,"6,91",0,4,"3,36","3,71","5,3","6,19",0,"6,2",0,"6,88",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43251,"6,91",0,4,"3,36","3,71","5,3","6,19",0,"6,2",0,"6,88",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43280,"6,91",0,4,"3,36","3,71","5,59","6,19",0,6,0,"6,88",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43312,"6,91",0,4,"3,36","3,71","5,59","6,19",0,6,0,"6,88",#N/A N/A,#N/A N/A,"3,47","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43343,"6,91",0,4,"3,36","3,71","5,59","6,19",0,6,0,"6,88",#N/A N/A,#N/A N/A,"3,99","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43371,"6,91",0,4,"3,36","3,71","5,59","6,19",0,6,0,"6,88",#N/A N/A,#N/A N/A,"3,99","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43404,"6,91",0,4,"3,36","3,71","5,59","6,19",0,6,0,"6,88",#N/A N/A,#N/A N/A,"3,99","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43434,"6,91",0,4,"3,36","3,71","5,59","6,19",0,6,0,"6,88",#N/A N/A,#N/A N/A,"3,99","1,65","1,84",#N/A N/A,#N/A N/A,"1,42",#N/A N/A,"2,92","5,85","0,35"
,43465,"6,91",0,"4,02","3,29","4,01","5,59","6,19","1,88",6,0,"6,85",#N/A N/A,#N/A N/A,"3,99","1,65","1,84",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43496,"6,88",0,"4,02","3,29","4,01","5,59","6,19","1,88",6,0,"6,85",#N/A N/A,#N/A N/A,"3,99","1,65","1,84",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43524,"6,88",0,"4,02","3,29","4,01","5,59","6,19","1,88",6,0,"6,85",#N/A N/A,#N/A N/A,"3,99","1,65","1,84",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43553,"6,88",0,"4,02","3,29","4,01","5,59","6,34","1,88",6,0,"6,85",#N/A N/A,#N/A N/A,"3,99","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43585,"6,88",0,"4,02","3,29","4,01","5,59","6,34","1,88",6,0,"6,85",#N/A N/A,#N/A N/A,"3,99","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43616,"6,88",0,"4,02","3,29","4,01","5,59","6,34","1,88",6,0,"6,85",#N/A N/A,#N/A N/A,"3,99","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43644,"6,88",0,"4,02","3,29","4,01","5,4","6,34","1,88","5,79",0,"6,85",#N/A N/A,#N/A N/A,"3,99","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
,43677,"6,88",0,"4,02","3,29","4,01","5,4","6,34","1,88","5,79",0,"6,85",#N/A N/A,#N/A N/A,"3,99","1,65","2,13",#N/A N/A,#N/A N/A,"1,44",#N/A N/A,"2,79","5,76","4,31"
