Date,Ticker,Env_Score,Soc_Score,ESG_Score,Entreprise,Yahoo_Ticker,Return,ESG_Quartile,Cluster_KMeans,Cluster_DBSCAN,Year,Period
2018-09-30,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,-0.1388043491935616,Q3,1,0,2018,pre2020
2018-10-31,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,-0.166040518589259,Q3,1,0,2018,pre2020
2018-11-30,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,0.0222699431588089,Q3,1,0,2018,pre2020
2018-12-31,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,-0.1771268098146819,Q3,1,0,2018,pre2020
2019-01-31,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,0.2045385235172558,Q3,1,0,2019,pre2020
2019-02-28,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,0.0695970231334024,Q3,1,0,2019,pre2020
2019-03-31,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,0.0110077425372063,Q3,1,0,2019,pre2020
2019-04-30,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,0.0176627770371315,Q3,1,0,2019,pre2020
2019-05-31,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,-0.2246788753404965,Q3,1,0,2019,pre2020
2019-06-30,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,0.183379048580933,Q3,1,0,2019,pre2020
2019-07-31,MU US Equity,3.99,3.34,4.6,Micron Technology,MU,0.1632546908736052,Q3,1,0,2019,pre2020
2019-08-31,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,0.0084654186988579,Q3,0,1,2019,pre2020
2019-09-30,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,-0.0534573813461612,Q3,0,1,2019,pre2020
2019-10-31,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,0.10968519257747,Q3,0,1,2019,pre2020
2019-11-30,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,-0.0008412260110601,Q3,0,1,2019,pre2020
2019-12-31,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,0.1319721061441203,Q3,0,1,2019,pre2020
2020-01-31,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,-0.0128300903581962,Q3,0,1,2020,post2020
2020-02-29,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,-0.0099828470331229,Q3,0,1,2020,post2020
2020-03-31,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,-0.1997717845178706,Q3,0,1,2020,post2020
2020-04-30,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,0.1386113129282002,Q3,0,1,2020,post2020
2020-05-31,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,0.0004176677371512,Q3,0,1,2020,post2020
2020-06-30,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,0.075349636411101,Q3,0,1,2020,post2020
2020-07-31,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,-0.0283383828771441,Q3,0,1,2020,post2020
2020-08-31,MU US Equity,3.79,4.39,5.08,Micron Technology,MU,-0.090891198774508,Q3,0,1,2020,post2020
2020-09-30,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,0.0318613120187487,Q4,0,1,2020,post2020
2020-10-31,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,0.0719759875508518,Q4,0,1,2020,post2020
2020-11-30,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,0.2731427798317036,Q4,0,13,2020,post2020
2020-12-31,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,0.1730382714772826,Q4,0,1,2020,post2020
2021-01-31,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,0.0411012020162853,Q4,0,1,2021,post2020
2021-02-28,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,0.1694135077245226,Q4,0,1,2021,post2020
2021-03-31,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,-0.0362723191879341,Q4,0,1,2021,post2020
2021-04-30,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,-0.0242602721013297,Q4,0,1,2021,post2020
2021-05-31,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,-0.0224236076878449,Q4,0,1,2021,post2020
2021-06-30,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,0.0099833899809977,Q4,0,1,2021,post2020
2021-07-31,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,-0.0870792776972851,Q4,0,1,2021,post2020
2021-08-31,MU US Equity,3.6,6.47,5.64,Micron Technology,MU,-0.0500130122266549,Q4,0,1,2021,post2020
2021-09-30,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,-0.0355600607178365,Q4,0,1,2021,post2020
2021-10-31,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,-0.0264861401033544,Q4,0,1,2021,post2020
2021-11-30,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,0.2156292566858855,Q4,0,1,2021,post2020
2021-12-31,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,0.1101108669916806,Q4,0,1,2021,post2020
2022-01-31,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,-0.1168007773571615,Q4,0,1,2022,post2020
2022-02-28,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,0.0801021810029347,Q4,0,1,2022,post2020
2022-03-31,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,-0.1234527652126923,Q4,0,1,2022,post2020
2022-04-30,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,-0.1233379008918906,Q4,0,1,2022,post2020
2022-05-31,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,0.0828563246220341,Q4,0,1,2022,post2020
2022-06-30,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,-0.2513543108395504,Q4,0,-1,2022,post2020
2022-07-31,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,0.121221367957589,Q4,0,1,2022,post2020
2022-08-31,MU US Equity,4.47,5.26,5.68,Micron Technology,MU,-0.0861622695576315,Q4,0,1,2022,post2020
2022-09-30,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,-0.1137447761681528,Q4,0,1,2022,post2020
2022-10-31,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,0.0821185227278193,Q4,0,1,2022,post2020
2022-11-30,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,0.0656193365778166,Q4,0,1,2022,post2020
2022-12-31,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,-0.1310713809432365,Q4,0,1,2022,post2020
2023-01-31,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,0.2064826751196207,Q4,0,1,2023,post2020
2023-02-28,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,-0.0411277651292872,Q4,0,1,2023,post2020
2023-03-31,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,0.0435835814609637,Q4,0,1,2023,post2020
2023-04-30,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,0.0687779623996522,Q4,0,1,2023,post2020
2023-05-31,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,0.0596644311211225,Q4,0,1,2023,post2020
2023-06-30,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,-0.0746334401695727,Q4,0,1,2023,post2020
2023-07-31,MU US Equity,4.92,5.73,5.96,Micron Technology,MU,0.1333280700820271,Q4,0,1,2023,post2020
2023-08-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.0203110963172982,Q4,0,1,2023,post2020
2023-09-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.0273089272999206,Q4,0,1,2023,post2020
2023-10-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.0154115073404159,Q4,0,1,2023,post2020
2023-11-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.138328313972448,Q4,0,1,2023,post2020
2023-12-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.1226253957779037,Q4,0,1,2023,post2020
2024-01-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.0048043005948628,Q4,0,1,2024,post2020
2024-02-29,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.056676452363843,Q4,0,1,2024,post2020
2024-03-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.3023264475237512,Q4,0,13,2024,post2020
2024-04-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.041818739795789,Q4,0,1,2024,post2020
2024-05-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.1065865530196674,Q4,0,1,2024,post2020
2024-06-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.0522398471976497,Q4,0,1,2024,post2020
2024-07-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.1643270867073906,Q4,0,1,2024,post2020
2024-08-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.1236568541998907,Q4,0,1,2024,post2020
2024-09-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.0776185274541971,Q4,0,1,2024,post2020
2024-10-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.0380657392661809,Q4,0,1,2024,post2020
2024-11-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.0170598337087694,Q4,0,1,2024,post2020
2024-12-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.1396697642246142,Q4,0,1,2024,post2020
2025-01-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.0841254368127435,Q4,0,1,2025,post2020
2025-02-28,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.0261945022560508,Q4,0,1,2025,post2020
2025-03-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.070777075649878,Q4,0,1,2025,post2020
2025-04-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.114397554973979,Q4,0,1,2025,post2020
2025-05-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.2275503639332368,Q4,0,1,2025,post2020
2025-06-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.3047851672827435,Q4,0,13,2025,post2020
2025-07-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,-0.1136492392334888,Q4,0,1,2025,post2020
2025-08-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.0904343117568124,Q4,0,1,2025,post2020
2025-09-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.4059323404921355,Q4,0,-1,2025,post2020
2025-10-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.3382149634715319,Q4,0,13,2025,post2020
2025-11-30,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.0567993779141089,Q4,0,1,2025,post2020
2025-12-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.207397253818901,Q4,0,1,2025,post2020
2026-01-31,MU US Equity,3.98,6.06,5.63,Micron Technology,MU,0.5268911494106006,Q4,0,-1,2026,post2020
2016-01-31,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,-0.1113474187234065,Q4,0,0,2016,pre2020
2016-02-29,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.0745735350859813,Q4,0,0,2016,pre2020
2016-03-31,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.1361609128831078,Q4,0,0,2016,pre2020
2016-04-30,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,-0.0028069610556874,Q4,0,0,2016,pre2020
2016-05-31,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.3183598394162124,Q4,0,-1,2016,pre2020
2016-06-30,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.0062075475228648,Q4,0,0,2016,pre2020
2016-07-31,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.2146346624040969,Q4,0,0,2016,pre2020
2016-08-31,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.0762355013768194,Q4,0,0,2016,pre2020
2016-09-30,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.1170525749753499,Q4,0,0,2016,pre2020
2016-10-31,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.0385288303825996,Q4,0,0,2016,pre2020
2016-11-30,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.2976113348132967,Q4,0,-1,2016,pre2020
2016-12-31,NVDA US Equity,6.48,3.49,5.66,NVIDIA,NVDA,0.1577007599291491,Q4,0,0,2016,pre2020
2017-01-31,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,0.0228592019727291,Q4,0,0,2017,pre2020
2017-02-28,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,-0.0693525991806924,Q4,0,0,2017,pre2020
2017-03-31,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,0.0734136640622349,Q4,0,0,2017,pre2020
2017-04-30,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,-0.0425043491660226,Q4,0,0,2017,pre2020
2017-05-31,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,0.385445820892935,Q4,0,-1,2017,pre2020
2017-06-30,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,0.0014546725635105,Q4,0,0,2017,pre2020
2017-07-31,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,0.1241696557500646,Q4,0,0,2017,pre2020
2017-08-31,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,0.0435617231691809,Q4,0,0,2017,pre2020
2017-09-30,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,0.0550640613162463,Q4,0,0,2017,pre2020
2017-10-31,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,0.15684952278665,Q4,0,0,2017,pre2020
2017-11-30,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,-0.0288214199888476,Q4,0,0,2017,pre2020
2017-12-31,NVDA US Equity,6.52,3.81,5.77,NVIDIA,NVDA,-0.0359223273915073,Q4,0,0,2017,pre2020
2018-01-31,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,0.2702840497080758,Q4,0,0,2018,pre2020
2018-02-28,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,-0.0148479859889424,Q4,0,0,2018,pre2020
2018-03-31,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,-0.0430165876622481,Q4,0,0,2018,pre2020
2018-04-30,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,-0.0288869148619453,Q4,0,0,2018,pre2020
2018-05-31,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,0.1220358820269069,Q4,0,0,2018,pre2020
2018-06-30,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,-0.0606285962075485,Q4,0,0,2018,pre2020
2018-07-31,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,0.0336003982433255,Q4,0,0,2018,pre2020
2018-08-31,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,0.1469147706983755,Q4,0,0,2018,pre2020
2018-09-30,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,0.0012114253855661,Q4,0,0,2018,pre2020
2018-10-31,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,-0.249768863527915,Q4,0,-1,2018,pre2020
2018-11-30,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,-0.2240499185435737,Q4,0,0,2018,pre2020
2018-12-31,NVDA US Equity,6.91,5.75,6.51,NVIDIA,NVDA,-0.1831365810889533,Q4,0,0,2018,pre2020
2019-01-31,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.076779088809973,Q4,0,0,2019,pre2020
2019-02-28,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.0742189974746236,Q4,0,0,2019,pre2020
2019-03-31,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.1640088391021472,Q4,0,0,2019,pre2020
2019-04-30,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.0080194431235347,Q4,0,0,2019,pre2020
2019-05-31,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,-0.2507480342836263,Q4,0,-1,2019,pre2020
2019-06-30,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.2123876540561708,Q4,0,0,2019,pre2020
2019-07-31,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.0273398151286037,Q4,0,0,2019,pre2020
2019-08-31,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,-0.0061886499709086,Q4,0,0,2019,pre2020
2019-09-30,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.0391611437945189,Q4,0,0,2019,pre2020
2019-10-31,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.1548229903004672,Q4,0,0,2019,pre2020
2019-11-30,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.0789969623156026,Q4,0,0,2019,pre2020
2019-12-31,NVDA US Equity,6.88,5.76,6.46,NVIDIA,NVDA,0.0856324447742551,Q4,0,0,2019,pre2020
2020-01-31,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.0048022107805678,Q4,0,0,2020,post2020
2020-02-29,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.1429667113808113,Q4,0,0,2020,post2020
2020-03-31,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,-0.0239568331909361,Q4,0,0,2020,post2020
2020-04-30,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.1088013207232772,Q4,0,0,2020,post2020
2020-05-31,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.2146573144743453,Q4,0,0,2020,post2020
2020-06-30,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.0705968734281954,Q4,0,0,2020,post2020
2020-07-31,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.1176068347478691,Q4,0,0,2020,post2020
2020-08-31,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.2599920324996125,Q4,0,0,2020,post2020
2020-09-30,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.0119666947637473,Q4,0,0,2020,post2020
2020-10-31,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,-0.0736484849821766,Q4,0,0,2020,post2020
2020-11-30,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,0.0692115973553908,Q4,0,0,2020,post2020
2020-12-31,NVDA US Equity,6.67,7.12,6.78,NVIDIA,NVDA,-0.0255675231480688,Q4,0,0,2020,post2020
2021-01-31,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,-0.0049980330779875,Q4,0,-1,2021,post2020
2021-02-28,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,0.0557940438693991,Q4,0,-1,2021,post2020
2021-03-31,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,-0.026369337244344,Q4,0,-1,2021,post2020
2021-04-30,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,0.124454402744778,Q4,0,-1,2021,post2020
2021-05-31,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,0.0822813827517938,Q4,0,-1,2021,post2020
2021-06-30,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,0.2316218104261553,Q4,0,-1,2021,post2020
2021-07-31,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,-0.0251717657708558,Q4,0,-1,2021,post2020
2021-08-31,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,0.1482100636659056,Q4,0,-1,2021,post2020
2021-09-30,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,-0.0745587690230149,Q4,0,-1,2021,post2020
2021-10-31,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,0.2341665047487615,Q4,0,-1,2021,post2020
2021-11-30,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,0.2780539251349114,Q4,0,-1,2021,post2020
2021-12-31,NVDA US Equity,6.55,7.91,7.05,NVIDIA,NVDA,-0.0998103111645596,Q4,0,-1,2021,post2020
2022-01-31,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,-0.1674542224471298,Q4,0,0,2022,post2020
2022-02-28,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,-0.004125062427334,Q4,0,0,2022,post2020
2022-03-31,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,0.1191575921805279,Q4,0,0,2022,post2020
2022-04-30,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,-0.3202742425177159,Q4,0,-1,2022,post2020
2022-05-31,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,0.0067395892559285,Q4,0,0,2022,post2020
2022-06-30,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,-0.1879710215965772,Q4,0,0,2022,post2020
2022-07-31,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,0.1981662547857878,Q4,0,0,2022,post2020
2022-08-31,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,-0.16897000608549,Q4,0,0,2022,post2020
2022-09-30,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,-0.1955340744712417,Q4,0,0,2022,post2020
2022-10-31,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,0.1118707986347178,Q4,0,0,2022,post2020
2022-11-30,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,0.2541548162376694,Q4,0,0,2022,post2020
2022-12-31,NVDA US Equity,6.45,6.29,6.46,NVIDIA,NVDA,-0.1364414464827815,Q4,0,0,2022,post2020
2023-01-31,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.3368690011114692,Q4,0,-1,2023,post2020
2023-02-28,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.1883091709353856,Q4,0,0,2023,post2020
2023-03-31,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.1966625322438107,Q4,0,0,2023,post2020
2023-04-30,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,-0.0010080368743022,Q4,0,0,2023,post2020
2023-05-31,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.3634363201805235,Q4,0,-1,2023,post2020
2023-06-30,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.1182106172738097,Q4,0,0,2023,post2020
2023-07-31,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.1046522866347934,Q4,0,0,2023,post2020
2023-08-31,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.0561964757102484,Q4,0,0,2023,post2020
2023-09-30,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,-0.1185781692716181,Q4,0,0,2023,post2020
2023-10-31,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,-0.0625070147386954,Q4,0,0,2023,post2020
2023-11-30,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.1468856980227439,Q4,0,0,2023,post2020
2023-12-31,NVDA US Equity,6.95,6.4,6.66,NVIDIA,NVDA,0.0589342432702491,Q4,0,0,2023,post2020
2024-01-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.2424174739898912,Q4,0,0,2024,post2020
2024-02-29,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.2858095802140366,Q4,0,0,2024,post2020
2024-03-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.1421810674770676,Q4,0,0,2024,post2020
2024-04-30,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,-0.0437600351842875,Q4,0,0,2024,post2020
2024-05-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.2688708741234955,Q4,0,0,2024,post2020
2024-06-30,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.1269430389119881,Q4,0,0,2024,post2020
2024-07-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,-0.052776502132406,Q4,0,0,2024,post2020
2024-08-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0200822073169442,Q4,0,0,2024,post2020
2024-09-30,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0174280015847183,Q4,0,0,2024,post2020
2024-10-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0932148729868491,Q4,0,0,2024,post2020
2024-11-30,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0413527575825096,Q4,0,0,2024,post2020
2024-12-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,-0.0285768827649802,Q4,0,0,2024,post2020
2025-01-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,-0.1058902260098201,Q4,0,0,2025,post2020
2025-02-28,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0403930794345217,Q4,0,0,2025,post2020
2025-03-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,-0.1323249498428038,Q4,0,0,2025,post2020
2025-04-30,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0049824667385529,Q4,0,0,2025,post2020
2025-05-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.2406354284372363,Q4,0,0,2025,post2020
2025-06-30,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.1692516144464937,Q4,0,0,2025,post2020
2025-07-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.1258306752145033,Q4,0,0,2025,post2020
2025-08-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,-0.0207455106059911,Q4,0,0,2025,post2020
2025-09-30,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0712511480639062,Q4,0,0,2025,post2020
2025-10-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0852717578256561,Q4,0,0,2025,post2020
2025-11-30,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,-0.1258827854186917,Q4,0,0,2025,post2020
2025-12-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0537309989476884,Q4,0,0,2025,post2020
2026-01-31,NVDA US Equity,7.13,6.54,6.81,NVIDIA,NVDA,0.0322251716184232,Q4,0,0,2026,post2020
2016-01-31,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,-0.1059744438352655,Q1,1,5,2016,pre2020
2016-02-29,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,0.0827366735960426,Q1,1,5,2016,pre2020
2016-03-31,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,-0.1094783107056986,Q1,1,5,2016,pre2020
2016-04-30,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,-0.0354785733693053,Q1,1,5,2016,pre2020
2016-05-31,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,0.1428571545114794,Q1,1,5,2016,pre2020
2016-06-30,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,-0.0703592518367689,Q1,1,5,2016,pre2020
2016-07-31,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,0.0853461722569233,Q1,1,5,2016,pre2020
2016-08-31,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,0.1624629531474224,Q1,1,5,2016,pre2020
2016-09-30,TSEM IT Equity,0.0,1.03,1.67,Tower Semiconductor,TSEM,-0.0312699278067937,Q1,1,5,2016,pre2020
